-1.047405817103716288e+02 -9.446582948536637048e+01 -8.419107726036109796e+01 -7.391632503535585386e+01 -6.364157281035058844e+01 -5.336682058534532302e+01 -4.309206836034009314e+01 -3.281731613533482772e+01 -2.254256391032958362e+01 -1.226781168532431820e+01
1.426854310769059220e+00 1.285865367445568452e+00 1.341687552486405810e+00 8.520086412743559379e+00 1.601595246115735804e+01 1.646094545204273274e+01 1.648580538853984478e+01 2.603837642430358645e+00 1.425331636864846319e+00 1.322426759338635405e+00
